
信用決済明細

取引区分指定,指定銘柄,決済開始年月日,決済終了年月日,明細数,明細指定開始,明細指定終了
"指定なし","指定なし","2025年09月26日","2026年06月06日","1544","1","1544"

決済損益合計
+6576901

（注）明細数および合計金額はご指定された期間の合計です。

決済日,銘柄,銘柄コード,決済市場,取引,期限,預り,課税,建市場,建日,買/売建,決済数量,建単価,決済単価,建代金,決済代金,新規建手数料,決済手数料,管理費,貸株料,金利,日数,逆日歩,消費税,書換料,諸費用計,受渡日,受渡金額/決済損益
"2026/06/09","味の素","2802 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","100","4802.9","4754.4","480290","475440","--","--","--","--","36","1","--","--","--","36","2026/06/11","-4886"
"2026/06/09","味の素","2802 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","100","4790.8","4754.4","479080","475440","--","--","--","--","36","1","--","--","--","36","2026/06/11","-3676"
"2026/06/09","フィックスターズ","3687 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","400","3000","3090","1200000","1236000","--","--","--","--","736","8","--","--","--","736","2026/06/11","+35264"
"2026/06/09","フィックスターズ","3687 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","300","3000","3095","900000","928500","--","--","--","--","552","8","--","--","--","552","2026/06/11","+27948"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/04","買建","200","1804","1803","360800","360600","--","--","--","--","110","4","--","--","--","110","2026/06/11","-310"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","300","1816","1800","544800","540000","--","--","--","--","376","9","--","--","--","376","2026/06/11","-5176"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","1813.1","1802","181310","180200","--","--","--","--","125","9","--","--","--","125","2026/06/11","-1235"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","1814","1801","181400","180100","--","--","--","--","125","9","--","--","--","125","2026/06/11","-1425"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","1813.5","1802","181350","180200","--","--","--","--","125","9","--","--","--","125","2026/06/11","-1275"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","1815","1800","181500","180000","--","--","--","--","125","9","--","--","--","125","2026/06/11","-1625"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","200","1815","1801","363000","360200","--","--","--","--","250","9","--","--","--","250","2026/06/11","-3050"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/05","買建","200","1910","1800","382000","360000","--","--","--","--","87","3","--","--","--","87","2026/06/11","-22087"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","PTS","2026/06/08","買建","100","1869.9","1800","186990","180000","--","--","--","--","28","2","--","--","--","28","2026/06/11","-7018"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","1813.9","1801","181390","180100","--","--","--","--","125","9","--","--","--","125","2026/06/11","-1415"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","1813.9","1801","181390","180100","--","--","--","--","125","9","--","--","--","125","2026/06/11","-1415"
"2026/06/09","ユーザーローカル","3984 ","東証","信用返済売","無期限","特定","申告","PTS","2026/06/03","買建","100","1806.6","1802","180660","180200","--","--","--","--","97","7","--","--","--","97","2026/06/11","-557"
"2026/06/09","ステラ　ケミファ","4109 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","7690","7641","769000","764100","--","--","--","--","235","4","--","--","--","235","2026/06/11","-5135"
"2026/06/09","富士通","6702 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/05","買建","100","3591","3439.9","359100","343990","--","--","--","--","82","3","--","--","--","82","2026/06/11","-15192"
"2026/06/09","富士通","6702 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","100","3605.9","3439.8","360590","343980","--","--","--","--","82","3","--","--","--","82","2026/06/11","-16692"
"2026/06/09","富士通","6702 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","100","3605.8","3439.1","360580","343910","--","--","--","--","82","3","--","--","--","82","2026/06/11","-16752"
"2026/06/09","富士通","6702 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","200","3605.8","3439.3","721160","687860","--","--","--","--","165","3","--","--","--","165","2026/06/11","-33465"
"2026/06/09","富士通","6702 ","PTS（J）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","100","3605.9","3439.2","360590","343920","--","--","--","--","82","3","--","--","--","82","2026/06/11","-16752"
"2026/06/09","富士通","6702 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","100","3605.9","3439.7","360590","343970","--","--","--","--","82","3","--","--","--","82","2026/06/11","-16702"
"2026/06/09","ＣＹＢＥＲＤＹＮＥ","7779 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/04","買建","900","311","310.2","279900","279180","--","--","--","--","85","4","--","--","--","85","2026/06/11","-805"
"2026/06/09","ＣＹＢＥＲＤＹＮＥ","7779 ","PTS（J）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","600","310.9","310.1","186540","186060","--","--","--","--","57","4","--","--","--","57","2026/06/11","-537"
"2026/06/09","ＣＹＢＥＲＤＹＮＥ","7779 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","310.9","310.3","31090","31030","--","--","--","--","9","4","--","--","--","9","2026/06/11","-69"
"2026/06/09","ＣＹＢＥＲＤＹＮＥ","7779 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","200","310.9","310.3","62180","62060","--","--","--","--","19","4","--","--","--","19","2026/06/11","-139"
"2026/06/09","ＣＹＢＥＲＤＹＮＥ","7779 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","200","310.8","310.3","62160","62060","--","--","--","--","19","4","--","--","--","19","2026/06/11","-119"
"2026/06/09","ＣＹＢＥＲＤＹＮＥ","7779 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/05","買建","1000","341","310","341000","310000","--","--","--","--","78","3","--","--","--","78","2026/06/11","-31078"
"2026/06/09","ＣＹＢＥＲＤＹＮＥ","7779 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","600","310.9","310.2","186540","186120","--","--","--","--","57","4","--","--","--","57","2026/06/11","-477"
"2026/06/09","ＣＹＢＥＲＤＹＮＥ","7779 ","PTS（J）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","310.8","310.2","31080","31020","--","--","--","--","9","4","--","--","--","9","2026/06/11","-69"
"2026/06/09","ＣＹＢＥＲＤＹＮＥ","7779 ","PTS（J）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","310.9","310.1","31090","31010","--","--","--","--","9","4","--","--","--","9","2026/06/11","-89"
"2026/06/09","ＣＹＢＥＲＤＹＮＥ","7779 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/04","買建","5200","311","310","1617200","1612000","--","--","--","--","496","4","--","--","--","496","2026/06/11","-5696"
"2026/06/10","きんでん","1944 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/08","買建","100","6769.8","6952.1","676980","695210","--","--","--","--","155","3","--","--","--","155","2026/06/12","+18075"
"2026/06/10","きんでん","1944 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/08","買建","100","6769.9","6950.8","676990","695080","--","--","--","--","155","3","--","--","--","155","2026/06/12","+17935"
"2026/06/10","きんでん","1944 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","100","6929.1","6950.7","692910","695070","--","--","--","--","106","2","--","--","--","106","2026/06/12","+2054"
"2026/06/10","きんでん","1944 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/08","買建","100","6770.9","6952","677090","695200","--","--","--","--","155","3","--","--","--","155","2026/06/12","+17955"
"2026/06/10","きんでん","1944 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","100","6905.2","6950.8","690520","695080","--","--","--","--","105","2","--","--","--","105","2026/06/12","+4455"
"2026/06/10","パナソニック　ホールディングス","6752 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","100","3733.9","3752.1","373390","375210","--","--","--","--","57","2","--","--","--","57","2026/06/12","+1763"
"2026/06/10","パナソニック　ホールディングス","6752 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/09","買建","100","3924","3752.1","392400","375210","--","--","--","--","60","2","--","--","--","60","2026/06/12","-17250"
"2026/06/10","パナソニック　ホールディングス","6752 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","100","3729.9","3752.2","372990","375220","--","--","--","--","57","2","--","--","--","57","2026/06/12","+2173"
"2026/06/10","パナソニック　ホールディングス","6752 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","100","3920.5","3752.1","392050","375210","--","--","--","--","60","2","--","--","--","60","2026/06/12","-16900"
"2026/06/10","パナソニック　ホールディングス","6752 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","200","3733.9","3752.2","746780","750440","--","--","--","--","114","2","--","--","--","114","2026/06/12","+3546"
"2026/06/10","パナソニック　ホールディングス","6752 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/09","買建","100","3924","3752.1","392400","375210","--","--","--","--","60","2","--","--","--","60","2026/06/12","-17250"
"2026/06/10","パナソニック　ホールディングス","6752 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","200","3733.8","3752.2","746760","750440","--","--","--","--","114","2","--","--","--","114","2026/06/12","+3566"
"2026/06/10","パナソニック　ホールディングス","6752 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","100","3733.9","3752.2","373390","375220","--","--","--","--","57","2","--","--","--","57","2026/06/12","+1773"
"2026/06/10","太陽誘電","6976 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/09","買建","100","17860","15835","1786000","1583500","--","--","--","--","274","2","--","--","--","274","2026/06/12","-202774"
"2026/06/10","太陽誘電","6976 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/09","買建","100","17895","15835","1789500","1583500","--","--","--","--","274","2","--","--","--","274","2026/06/12","-206274"
"2026/06/11","ニッポン高度紙工業","3891 ","東証","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","100","10422","8700","1042200","870000","--","--","--","--","399","5","--","--","--","399","2026/06/15","-172599"
"2026/06/11","ニッポン高度紙工業","3891 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/05","買建","100","9040","8710","904000","871000","--","--","--","--","485","7","--","--","--","485","2026/06/15","-33485"
"2026/06/11","ニッポン高度紙工業","3891 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/05","買建","100","9050","8700","905000","870000","--","--","--","--","485","7","--","--","--","485","2026/06/15","-35485"
"2026/06/11","ニッポン高度紙工業","3891 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/09","買建","100","10350","8700","1035000","870000","--","--","--","--","396","5","--","--","--","396","2026/06/15","-165396"
"2026/06/11","ステラ　ケミファ","4109 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","7700","7522","770000","752200","--","--","--","--","472","8","--","--","--","472","2026/06/15","-18272"
"2026/06/11","ステラ　ケミファ","4109 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/09","買建","100","7950","7521","795000","752100","--","--","--","--","304","5","--","--","--","304","2026/06/15","-43204"
"2026/06/11","ステラ　ケミファ","4109 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","100","8029","7521","802900","752100","--","--","--","--","431","7","--","--","--","431","2026/06/15","-51231"
